"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
126,"Pickering","5d","Secondary",2,-367.35,-354.47,0.44509111810744,0.76,0.755325547733939,49,0.5111,0.33212817894287,"Pickering|Secondary|5d"
126,"Pickering","7d","Secondary",1,-338.95,-328.22,0.315764409030739,0.79,0.788721738540592,43,0.1743,0.257917443201264,"Pickering|Secondary|7d"
126,"Ajax","7d","Secondary",2,-474.49,-451.21,0.523142827625594,0.86,0.860631265252786,67,0.0524,0.275002363191055,"Ajax|Secondary|7d"
126,"Pickering","1d","Total",1,-93.37,-98.47,1.25988495882163,0.73,0.725110624163077,20,0.4719,0.376546232873765,"Pickering|Total|1d"
126,"Ajax","1d","Total",1,-90.69,-93.13,1.19082866671574,0.73,0.734720707418654,19,0.7731,0.0738551189557777,"Ajax|Total|1d"
126,"Pickering","3d","Total",-3,-208.8,-205.83,0.581776679849163,0.87,0.869849619695748,34,0.0743,-0.12037612390571,"Pickering|Total|3d"
126,"Ajax","3d","Total",-3,-255.17,-244.34,0.923743390845323,0.79,0.793465619082456,43,0.1414,0.30790241949265,"Ajax|Total|3d"
126,"Pickering","5d","Total",-4,-298.09,-287.1,0.640307619909934,0.81,0.812648011097978,44,0.7594,0.340995713578702,"Pickering|Total|5d"
126,"Pickering","7d","Total",-7,-172.79,-172.25,0.660440264228438,0.79,0.790039424822376,29,0.2797,0.396549811060465,"Pickering|Total|7d"
127,"Pickering","1d","Elementary",7,-62.05,-65.89,1.38846531011872,0.63,0.63207349780064,14,0.347,0.256358292936991,"Pickering|Elementary|1d"
127,"Ajax","1d","Elementary",1,-94.68,-94.55,1.69917029774652,0.69,0.692690610062441,21,0.5755,0.237854783281205,"Ajax|Elementary|1d"
127,"Ajax","3d","Elementary",-2,-274.37,-261.52,1.39565841733733,0.74,0.73805717825771,51,0.4826,0.374624831087365,"Ajax|Elementary|3d"
127,"Pickering","5d","Elementary",-1,-307.12,-294.07,0.612109517930446,0.88,0.876034060869343,47,0.57,0.356125690224919,"Pickering|Elementary|5d"
127,"Ajax","5d","Elementary",5,-392.57,-368.43,0.856576348560468,0.92,0.91604548459094,66,0.0845,0.39874581734633,"Ajax|Elementary|5d"
127,"Pickering","1d","Secondary",-1,-96.93,-98.81,0.473152636437001,0.33,0.334955579712918,14,0.6155,0.261123351304092,"Pickering|Secondary|1d"
127,"Ajax","1d","Secondary",-6,-105.91,-110.03,0.760708900183287,0.7,0.704974654812258,19,0.249,0.179201804371103,"Ajax|Secondary|1d"
127,"Pickering","5d","Secondary",5,-340.34,-326.79,0.45785690820759,0.78,0.775188266132885,48,0.2549,0.321452072981881,"Pickering|Secondary|5d"
127,"Pickering","1d","Total",1,-70.82,-73.84,1.53890946880925,0.52,0.51822451089737,16,0.6375,0.323227449276953,"Pickering|Total|1d"
127,"Ajax","1d","Total",1,-100.88,-100.64,1.42891078458765,0.66,0.658317126632012,21,0.6177,0.337685688995564,"Ajax|Total|1d"
127,"Ajax","5d","Total",4,-422.65,-397.74,0.716246589878685,0.91,0.90950346828014,67,0.5774,0.394782101647312,"Ajax|Total|5d"
128,"Pickering","1d","Elementary",-6,-64.02,-65.91,1.89613036154644,0.69,0.689590227687703,15,0.9328,-0.123583579816081,"Pickering|Elementary|1d"
128,"Ajax","1d","Elementary",-6,-80.16,-79.07,2.3256383395108,0.25,0.247021696257081,19,0.7222,0.343384428505076,"Ajax|Elementary|1d"
128,"Pickering","3d","Elementary",-1,-286.63,-272.73,0.90470512879534,0.83,0.827645314425634,50,0.1047,0.385072625817387,"Pickering|Elementary|3d"
128,"Pickering","5d","Elementary",-3,-257.53,-248.46,1.22168133395772,0.37,0.371211414168,46,0.2613,0.394978007158407,"Pickering|Elementary|5d"
128,"Ajax","5d","Elementary",-7,-288.53,-275.62,0.807794164366932,0.86,0.858632806998827,47,0.5515,0.378553875485624,"Ajax|Elementary|5d"
128,"Pickering","1d","Secondary",-6,-102.27,-118.04,0.295394528394011,0.91,0.910872326172174,16,0.7022,-0.384445341856369,"Pickering|Secondary|1d"
128,"Ajax","1d","Secondary",-6,-105.35,-104.76,1.09258304008625,0.38,0.380386083051225,19,0.7893,0.292708357530705,"Ajax|Secondary|1d"
128,"Pickering","3d","Secondary",2,-352.08,-336.74,0.506442267732347,0.74,0.741322090146272,51,0.0647,0.346999929627148,"Pickering|Secondary|3d"
128,"Ajax","3d","Secondary",-1,-293.86,-277.34,1.1152913371954,0.64,0.63717436969817,54,0.6713,0.398734181880284,"Ajax|Secondary|3d"
128,"Ajax","5d","Secondary",-2,-394.09,-378.76,0.403891740178925,0.91,0.912074571849365,52,0.2872,0.273616281779057,"Ajax|Secondary|5d"
128,"Pickering","1d","Total",-6,-73.29,-74.43,1.49829150453803,0.67,0.665221908920015,15,0.9435,-0.110969451164616,"Pickering|Total|1d"
128,"Ajax","1d","Total",-6,-86.96,-86.6,1.70492038157756,0.36,0.357861358199972,19,0.8405,0.344076891519768,"Ajax|Total|1d"
128,"Ajax","5d","Total",-7,-318.05,-305,0.55107821120492,0.9,0.901368214774703,47,0.8128,0.314991718345877,"Ajax|Total|5d"
128,"Ajax","7d","Total",5,-381.18,-360.74,1.15986243637045,0.75,0.75344982532488,68,0.363,0.398098168831417,"Ajax|Total|7d"
129,"Pickering","1d","Elementary",3,-67.15,-66.96,1.84097384992568,0,9.94068535362232e-05,14,0.7971,0.137575257584981,"Pickering|Elementary|1d"
129,"Ajax","1d","Elementary",1,-83.2,-84.74,1.55929793182529,0.68,0.6824201861158,19,0.1858,0.0750904671215044,"Ajax|Elementary|1d"
129,"Pickering","3d","Elementary",-7,-149.91,-145.89,1.2930799750089,0.78,0.77707840303995,29,0.0748,0.294208205715415,"Pickering|Elementary|3d"
129,"Pickering","5d","Elementary",4,-225.93,-218.19,1.15652942973253,0.47,0.47279775818618,40,0.0523,0.380340870100456,"Pickering|Elementary|5d"
129,"Ajax","5d","Elementary",-5,-322.82,-303.5,1.07780067333527,0.77,0.774291825377032,58,0.1204,0.334722717450589,"Ajax|Elementary|5d"
129,"Ajax","7d","Elementary",3,-422.56,-398.45,0.857405398505013,0.91,0.908770978292042,69,0.1961,0.275424653077265,"Ajax|Elementary|7d"
129,"Pickering","1d","Secondary",6,-85.52,-95.38,0.33656713729065,0.83,0.830741768679988,13,0.9175,-0.18628021989936,"Pickering|Secondary|1d"
129,"Ajax","1d","Secondary",-6,-111.84,-112.35,0.700713807502533,0.71,0.712220508485981,18,0.269,-0.0783066123209575,"Ajax|Secondary|1d"
129,"Pickering","3d","Secondary",-5,-221.95,-216.38,0.517500744410162,0.71,0.713458088601693,32,0.0524,0.314237836164838,"Pickering|Secondary|3d"
129,"Ajax","3d","Secondary",0,-198.03,-196.34,0.628966159387783,0.78,0.783475224078779,33,0.2513,0.14016260229906,"Ajax|Secondary|3d"
129,"Pickering","5d","Secondary",-1,-283.92,-275.88,0.578375397173584,0.6,0.598079311787256,40,0.6696,0.369367577390645,"Pickering|Secondary|5d"
129,"Ajax","7d","Secondary",-4,-561.92,-534.11,0.28372818807587,0.95,0.952461356313189,70,0.4987,-0.00106635444525583,"Ajax|Secondary|7d"
129,"Pickering","1d","Total",3,-70.71,-70.78,1.34619481051245,0,8.86253258393646e-05,13,0.4298,0.129412481193289,"Pickering|Total|1d"
129,"Ajax","1d","Total",1,-87.4,-89.7,1.33155583145065,0.67,0.668658447436375,19,0.1351,0.0387476536331739,"Ajax|Total|1d"
129,"Pickering","3d","Total",-7,-159.07,-155.69,0.979299979314168,0.78,0.78444255493835,28,0.4566,0.310928549939291,"Pickering|Total|3d"
129,"Pickering","5d","Total",-2,-244.32,-237.17,0.842008603901165,0.63,0.625248585730529,38,0.1599,0.386243465728171,"Pickering|Total|5d"
129,"Ajax","5d","Total",-5,-354.39,-336.74,0.882633145375454,0.77,0.773316767764527,58,0.2157,0.35469296994921,"Ajax|Total|5d"
129,"Ajax","7d","Total",3,-460.06,-435.16,0.619621359009867,0.92,0.921897408855116,69,0.0583,0.166086440257352,"Ajax|Total|7d"
130,"Pickering","1d","Elementary",1,-54.74,-59.27,1.45329343821274,0.59,0.585306210215495,13,0.2594,0.0909151856695285,"Pickering|Elementary|1d"
130,"Ajax","1d","Elementary",-6,-52.37,-55.64,1.55435626131241,0.41,0.405930441455468,12,0.9042,0.261594865466914,"Ajax|Elementary|1d"
130,"Pickering","3d","Elementary",-7,-145.44,-143.9,1.01817371814557,0.79,0.792698384054575,28,0.5609,0.286588608991074,"Pickering|Elementary|3d"
130,"Ajax","3d","Elementary",7,-265.36,-251.4,1.18249852932223,0.85,0.848561037807915,49,0.403,0.323984862109101,"Ajax|Elementary|3d"
130,"Pickering","5d","Elementary",-6,-323.14,-307.76,0.939529080116626,0.75,0.752047368928619,54,0.2303,0.397624552736828,"Pickering|Elementary|5d"
130,"Ajax","7d","Elementary",-7,-370.55,-353.39,0.840370835307718,0.85,0.8478411818211,59,0.1248,0.337760860469369,"Ajax|Elementary|7d"
130,"Pickering","1d","Secondary",-4,-67.86,-85.89,0.262536453873521,0.97,0.97141398071752,11,0.9154,-0.365885549877199,"Pickering|Secondary|1d"
130,"Ajax","1d","Secondary",7,-68.93,-72.67,0.736272902672909,0.76,0.764553812443389,12,0.8229,-0.0536060709096245,"Ajax|Secondary|1d"
130,"Pickering","3d","Secondary",-1,-207.44,-204.83,0.484323347319298,0.73,0.733535524701903,31,0.6505,-0.0612230974696916,"Pickering|Secondary|3d"
130,"Pickering","5d","Secondary",-3,-427.52,-406.87,0.470135457902134,0.75,0.747482842051253,60,0.5338,0.384520627820427,"Pickering|Secondary|5d"
130,"Ajax","7d","Secondary",-4,-472.13,-449.55,0.510824656931091,0.86,0.862440955572125,65,0.4147,0.271764565370169,"Ajax|Secondary|7d"
130,"Pickering","1d","Total",1,-59.47,-64.03,1.26243688800495,0.5,0.500820471393657,13,0.6672,0.150957634810769,"Pickering|Total|1d"
130,"Ajax","1d","Total",7,-46.11,-53.74,1.42638274564049,0.76,0.757777613410085,12,0.4249,0.122278045605208,"Ajax|Total|1d"
130,"Pickering","3d","Total",1,-165.86,-162.28,1.04939970316108,0.78,0.775755798458579,30,0.2266,0.333851018208337,"Pickering|Total|3d"
130,"Ajax","3d","Total",6,-282.79,-269.06,0.998890030237862,0.82,0.817691621926517,49,0.8704,0.354504340610173,"Ajax|Total|3d"
130,"Pickering","5d","Total",-7,-333.57,-318.48,0.746322380202721,0.77,0.772686381745557,52,0.6151,0.386267231063272,"Pickering|Total|5d"
130,"Ajax","7d","Total",-6,-398.03,-378.86,0.70688462145146,0.84,0.843653642049585,61,0.0978,0.294866252622345,"Ajax|Total|7d"
131,"Pickering","1d","Elementary",-7,-91.55,-91.68,1.48422685665715,0.45,0.449343659729438,19,0.8975,0.368405382781927,"Pickering|Elementary|1d"
131,"Ajax","1d","Elementary",-6,-79.22,-78.17,2.33340791340579,0.22,0.22407645450351,19,0.8016,0.363839537619632,"Ajax|Elementary|1d"
131,"Pickering","5d","Elementary",0,-238.9,-229.22,0.91367516576482,0.81,0.813326134719325,42,0.4931,0.25263302545405,"Pickering|Elementary|5d"
131,"Pickering","7d","Elementary",-5,-469.54,-441.58,0.801094816209509,0.88,0.880128353013301,75,0.1531,0.340872396082675,"Pickering|Elementary|7d"
131,"Ajax","7d","Elementary",0,-407.5,-384.72,0.858841378326875,0.9,0.902416363917956,66,0.068,0.317200005035955,"Ajax|Elementary|7d"
131,"Pickering","1d","Secondary",1,-154.35,-151.07,0.910914577271101,0.42,0.420829605884997,26,0.163,0.295789584626675,"Pickering|Secondary|1d"
131,"Ajax","1d","Secondary",-6,-109.95,-109.87,0.882432004306337,0.57,0.56848599968037,19,0.0632,0.151403486560785,"Ajax|Secondary|1d"
131,"Pickering","5d","Secondary",1,-309.39,-299.06,0.423710221894726,0.77,0.770817630384838,42,0.1674,0.221151191148785,"Pickering|Secondary|5d"
131,"Pickering","1d","Total",-6,-99.01,-97.61,1.66006718314937,0.28,0.282073303234863,21,0.8121,0.293510595168333,"Pickering|Total|1d"
131,"Ajax","1d","Total",-6,-88.46,-87.49,1.77279509623128,0.3,0.298046717400011,19,0.9695,0.317391763056268,"Ajax|Total|1d"
131,"Pickering","5d","Total",1,-256.98,-246.67,0.831788893835167,0.72,0.722277554026765,42,0.2398,0.293403078060742,"Pickering|Total|5d"
131,"Pickering","7d","Total",-5,-493.13,-463.55,0.656542251015918,0.87,0.865194631204737,75,0.1911,0.343648937126919,"Pickering|Total|7d"
131,"Ajax","7d","Total",0,-434.55,-411.38,0.676810692242834,0.9,0.902327810350613,66,0.1062,0.316280392951727,"Ajax|Total|7d"
132,"Pickering","1d","Elementary",-7,-99.35,-105.66,0.861903671943907,0.89,0.890095597362339,19,0.983,-0.189868552913674,"Pickering|Elementary|1d"
132,"Ajax","1d","Elementary",-6,-80.61,-79.49,2.32273468030107,0.26,0.257681448490162,19,0.9345,0.34745612001029,"Ajax|Elementary|1d"
132,"Pickering","3d","Elementary",-4,-265.81,-252.6,0.997986435555401,0.81,0.810649322311851,50,0.4096,0.293627340799618,"Pickering|Elementary|3d"
132,"Ajax","3d","Elementary",-4,-191.17,-182.43,1.91295725483579,0.51,0.508274516727245,41,0.2394,0.394985444538512,"Ajax|Elementary|3d"
132,"Pickering","5d","Elementary",4,-385.56,-360.56,0.957006850136107,0.86,0.860438004863854,67,0.0505,0.306143787895394,"Pickering|Elementary|5d"
132,"Pickering","7d","Elementary",7,-314.8,-299.55,0.779731194849776,0.89,0.891811765393614,51,0.1247,0.395022410003431,"Pickering|Elementary|7d"
132,"Ajax","7d","Elementary",-6,-428.22,-402.47,0.677269553548269,0.93,0.927480183282115,67,0.055,0.259933043111262,"Ajax|Elementary|7d"
132,"Pickering","1d","Secondary",1,-147.1,-144.41,1.18505453883147,0.06,0.0614708738215927,26,0.1281,0.361191486779357,"Pickering|Secondary|1d"
132,"Ajax","1d","Secondary",3,-66.27,-77.88,0.846143569549115,0.93,0.927968807141239,14,0.6957,0.0832268155681989,"Ajax|Secondary|1d"
132,"Pickering","3d","Secondary",5,-376.48,-360.01,0.603569380743808,0.66,0.659839671101009,55,0.5346,0.37124547474296,"Pickering|Secondary|3d"
132,"Pickering","5d","Secondary",2,-523.36,-501.93,0.392878460620617,0.84,0.839281068956619,67,0.2533,0.2537306393021,"Pickering|Secondary|5d"
132,"Ajax","7d","Secondary",-7,-488.76,-463.14,0.387711138409603,0.92,0.917492475052461,67,0.2977,0.281003550709193,"Ajax|Secondary|7d"
132,"Pickering","1d","Total",-7,-107.08,-111.36,0.64817298823746,0.89,0.89349276213109,18,0.8397,-0.143666527150532,"Pickering|Total|1d"
