"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
14,"Ajax","1d","Secondary",-6,-89.07,-89.25,1.10377324570386,0.42,0.419944213221575,16,0.8328,0.245932403051325,"Ajax|Secondary|1d"
14,"Ajax","3d","Secondary",-6,-228.62,-220.8,0.78957490052096,0.7,0.70179526746412,37,0.4705,0.214638433920235,"Ajax|Secondary|3d"
14,"Pickering","1d","Total",-1,-102.26,-100.77,1.56680408448444,0.17,0.173137134478084,20,0.2721,0.328626484635925,"Pickering|Total|1d"
14,"Ajax","1d","Total",-6,-79.6,-80.05,1.40782408303251,0.59,0.589168391410471,16,0.8207,0.253691747762951,"Ajax|Total|1d"
14,"Ajax","5d","Total",2,-255.9,-247.64,0.59746324989945,0.89,0.891305805368293,38,0.2377,0.372560520619346,"Ajax|Total|5d"
15,"Pickering","1d","Elementary",-7,-100.64,-100.99,1.47370394260031,0.65,0.645154510936335,21,0.2473,0.27174174367343,"Pickering|Elementary|1d"
15,"Ajax","3d","Elementary",-2,-148.2,-146.25,0.901317062108505,0.88,0.882397480274821,25,0.243,0.219466834735476,"Ajax|Elementary|3d"
15,"Ajax","5d","Elementary",1,-166.18,-163.48,0.722468948652854,0.91,0.905778917137063,27,0.3078,0.285440056651425,"Ajax|Elementary|5d"
15,"Ajax","7d","Elementary",-1,-124.96,-126.2,0.499781640471962,0.92,0.924975055513945,19,0.2764,0.378594086466806,"Ajax|Elementary|7d"
15,"Pickering","1d","Secondary",-6,-137.78,-135.3,1.10832891255407,0.11,0.111284119942065,24,0.2881,0.357206009750661,"Pickering|Secondary|1d"
15,"Ajax","3d","Secondary",0,-177.83,-175.88,0.452889167914955,0.94,0.944924380985975,25,0.9302,-0.0438123191042327,"Ajax|Secondary|3d"
15,"Ajax","5d","Secondary",1,-210.28,-206.64,0.397030899079458,0.82,0.818418662992942,27,0.2694,0.318423332611427,"Ajax|Secondary|5d"
15,"Ajax","7d","Secondary",-3,-162.91,-173.2,0.121333657616333,0.99,0.992950763420598,19,0.9945,-0.250227134895061,"Ajax|Secondary|7d"
15,"Pickering","1d","Total",2,-114.51,-114.03,1.09239529560733,0.69,0.68785621563994,21,0.8999,0.233029998038304,"Pickering|Total|1d"
