"real","n_retained","statistic","scored"
459,5,0.675982380990643,TRUE
460,7,0.334928513859073,TRUE
461,9,0.502762293729851,TRUE
462,12,0.430627505699617,TRUE
463,10,0.368699684406167,TRUE
464,7,0.377360828458136,TRUE
465,13,0.400525320228926,TRUE
466,7,0.332758203715349,TRUE
467,7,0.414246899026065,TRUE
468,9,0.615288191902872,TRUE
469,6,0.211680114606323,TRUE
470,14,0.667493169089053,TRUE
471,13,0.457632025876972,TRUE
472,7,0.34630854248059,TRUE
473,12,0.582843636405697,TRUE
474,5,0.624734466133416,TRUE
475,7,0.510663639114442,TRUE
476,12,0.567118190166001,TRUE
477,6,0.393749365798812,TRUE
478,6,0.358930425983972,TRUE
479,6,0.132148026913833,TRUE
480,4,NA,FALSE
481,5,0.645946652436541,TRUE
482,10,0.338462724539499,TRUE
483,9,0.583749458691467,TRUE
484,12,0.526859936992781,TRUE
485,9,0.507102531503533,TRUE
486,15,0.484974375352888,TRUE
