"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
187,"Ajax","7d","Secondary",5,-378.6,-360.79,0.517479972636957,0.89,0.886598304247985,55,0.5957,0.320507056010996,"Ajax|Secondary|7d"
187,"Pickering","1d","Total",2,-107.67,-105.95,1.60013312505905,0.29,0.285436688176229,21,0.6818,0.369365280063276,"Pickering|Total|1d"
187,"Ajax","1d","Total",-6,-84.08,-84.62,1.37334140690178,0.58,0.58349033985144,17,0.7887,0.170113346123461,"Ajax|Total|1d"
187,"Ajax","3d","Total",3,-121.79,-119.85,1.31420903122488,0.37,0.372395875671771,22,0.6625,0.367969663082345,"Ajax|Total|3d"
188,"Pickering","1d","Elementary",-1,-98.64,-98.53,1.43969468420694,0.58,0.579152981243333,21,0.2911,0.249248680777099,"Pickering|Elementary|1d"
188,"Ajax","1d","Elementary",-6,-68.62,-68.67,2.08506864996983,0.18,0.177386185404772,16,0.2655,0.215314076402801,"Ajax|Elementary|1d"
188,"Ajax","5d","Elementary",-3,-96.5,-97.83,0.654749940198725,0.67,0.674960347089151,15,0.2818,0.369200759560638,"Ajax|Elementary|5d"
188,"Pickering","1d","Secondary",0,-153.47,-151.66,0.712636072127545,0.58,0.584649795251876,24,0.089,0.0256744248742892,"Pickering|Secondary|1d"
188,"Ajax","1d","Secondary",-7,-66.45,-70.08,0.849254458024716,0.63,0.629566546929681,12,0.2593,0.269571236711144,"Ajax|Secondary|1d"
188,"Ajax","5d","Secondary",2,-123.19,-125.92,0.229908813820456,0.69,0.693571657837362,15,0.7999,0.126343839903082,"Ajax|Secondary|5d"
188,"Pickering","1d","Total",-1,-106.22,-105.61,1.17580748090186,0.54,0.538746091357856,20,0.2976,0.346998738811577,"Pickering|Total|1d"
188,"Ajax","1d","Total",-6,-76.86,-77.05,1.56222385827906,0.23,0.231800807549108,16,0.1348,0.270798994556225,"Ajax|Total|1d"
188,"Ajax","5d","Total",3,-93.16,-94.84,0.584215784125079,0.58,0.582664851246775,14,0.9462,0.333969957243789,"Ajax|Total|5d"
189,"Pickering","1d","Elementary",7,-95.23,-96.81,1.43705492552002,0.69,0.688869972579488,21,0.611,0.0936311168147494,"Pickering|Elementary|1d"
189,"Ajax","7d","Elementary",-7,-156.03,-155.29,0.593202040886418,0.9,0.899883748342069,24,0.8412,0.262824815942152,"Ajax|Elementary|7d"
189,"Pickering","1d","Secondary",1,-162.23,-159.73,1.17652653246419,0.02,0.0166494549083515,28,0.3285,0.378488385197989,"Pickering|Secondary|1d"
189,"Ajax","3d","Secondary",-5,-273.08,-263.78,0.558986227790252,0.82,0.823286251081104,40,0.5748,0.314051003443376,"Ajax|Secondary|3d"
189,"Ajax","5d","Secondary",2,-141.74,-139.12,1.06687348500865,0.58,0.575303440753557,24,0.142,0.376789821686904,"Ajax|Secondary|5d"
189,"Ajax","7d","Secondary",-3,-188.46,-186.28,0.412087560741866,0.86,0.862715777862598,25,0.6953,0.244992374802369,"Ajax|Secondary|7d"
189,"Pickering","1d","Total",7,-116.41,-118.57,0.758686476100363,0.82,0.815390023978013,21,0.9389,0.159127482503561,"Pickering|Total|1d"
189,"Ajax","7d","Total",-6,-170.77,-167.92,0.583169267636954,0.84,0.843740623011104,25,0.6097,0.220486051472198,"Ajax|Total|7d"
190,"Pickering","1d","Elementary",1,-115.81,-112.53,2.07039487246841,0.37,0.368080095602577,26,0.4335,0.366904237376504,"Pickering|Elementary|1d"
190,"Ajax","1d","Elementary",-6,-72.93,-79.79,1.30343717060877,0.78,0.779400324229846,17,0.4766,0.088477842273179,"Ajax|Elementary|1d"
190,"Ajax","3d","Elementary",2,-175.1,-167.43,1.78184480642232,0.72,0.717134385690667,37,0.9476,0.343775487016762,"Ajax|Elementary|3d"
190,"Pickering","1d","Secondary",-6,-138.44,-136.46,0.912822816882831,0.42,0.424666732183112,24,0.8444,0.297876695554563,"Pickering|Secondary|1d"
190,"Ajax","1d","Secondary",-6,-99.72,-100.94,0.825257718081094,0.65,0.646756480024968,17,0.4555,0.31679930629719,"Ajax|Secondary|1d"
190,"Ajax","7d","Secondary",2,-120.45,-129.26,0.185359647883354,0.86,0.855600291743451,15,0.3008,0.387242699708906,"Ajax|Secondary|7d"
190,"Pickering","1d","Total",-1,-104.91,-104.22,1.23975057320451,0.5,0.49838060179349,20,0.3222,0.346129344584029,"Pickering|Total|1d"
190,"Ajax","1d","Total",-6,-87.89,-88.31,1.30030556185432,0.66,0.659602567919165,17,0.1444,0.182439695014776,"Ajax|Total|1d"
190,"Ajax","3d","Total",0,-184.75,-176.92,1.44406850686675,0.68,0.683380723391334,37,0.2353,0.376397809655793,"Ajax|Total|3d"
191,"Pickering","1d","Elementary",7,-98.9,-97.24,1.88868979757734,0.44,0.441115633733171,22,0.5991,0.201864482847692,"Pickering|Elementary|1d"
191,"Pickering","1d","Secondary",7,-140.08,-138.75,0.765407450862157,0.58,0.580252909718691,23,0.7653,-0.0449259450052829,"Pickering|Secondary|1d"
191,"Ajax","5d","Secondary",-5,-314.1,-303.55,0.525708068806927,0.77,0.773034859287079,44,0.4906,0.399848542333549,"Ajax|Secondary|5d"
191,"Pickering","1d","Total",7,-116.57,-115.05,1.19402947369741,0.58,0.579174517867942,22,0.9535,0.209515542435163,"Pickering|Total|1d"
192,"Pickering","1d","Elementary",1,-127.08,-126.23,1.22432294438354,0.77,0.767510753406549,26,0.7719,0.0467920303633734,"Pickering|Elementary|1d"
192,"Ajax","3d","Elementary",0,-138.21,-134.63,1.67302660925335,0.41,0.41198903880941,28,0.4669,0.283894873323858,"Ajax|Elementary|3d"
192,"Pickering","1d","Secondary",0,-144.29,-143.25,0.717034668858405,0.57,0.565497749456228,23,0.2982,0.301421359241264,"Pickering|Secondary|1d"
192,"Ajax","3d","Secondary",0,-177.05,-174.06,0.908471373108939,0.32,0.321279112446414,28,0.575,0.399506900457698,"Ajax|Secondary|3d"
192,"Pickering","1d","Total",1,-142.34,-141.86,0.927828319844516,0.8,0.796810861379857,26,0.8973,0.0443503684776779,"Pickering|Total|1d"
192,"Ajax","3d","Total",0,-147.59,-144.02,1.43889373876105,0.41,0.414538839122101,28,0.3205,0.293622088894966,"Ajax|Total|3d"
193,"Pickering","1d","Elementary",1,-113.67,-110.38,2.1630106669334,0.33,0.329679294264033,26,0.2975,0.398241868400876,"Pickering|Elementary|1d"
193,"Ajax","1d","Elementary",-6,-74.69,-78.23,1.4380803705005,0.71,0.714386354241884,17,0.95,0.132639898080901,"Ajax|Elementary|1d"
193,"Pickering","3d","Elementary",-3,-353.05,-336.17,1.2176477812674,0.78,0.775798007059465,62,0.6311,0.349857469143271,"Pickering|Elementary|3d"
193,"Ajax","5d","Elementary",0,-79.07,-79.39,1.44452451064581,0.5,0.500946053174959,16,0.6566,0.234931628118215,"Ajax|Elementary|5d"
193,"Pickering","1d","Secondary",1,-160.36,-156.71,1.12504359092273,0.15,0.149124990072807,28,0.6543,0.338720109016353,"Pickering|Secondary|1d"
193,"Ajax","1d","Secondary",-6,-96.31,-101.69,0.662677340393114,0.76,0.760009515238532,17,0.4971,-0.0108527649273525,"Ajax|Secondary|1d"
193,"Ajax","3d","Secondary",1,-233.86,-221.4,1.20570315100068,0.6,0.60447922935022,46,0.1295,0.0887250973758166,"Ajax|Secondary|3d"
193,"Ajax","5d","Secondary",1,-97.91,-99.68,0.780309081821784,0.49,0.490936166949527,16,0.2461,0.0259491453970711,"Ajax|Secondary|5d"
193,"Ajax","7d","Secondary",-5,-352.54,-342.13,0.480233096277205,0.82,0.824389633477918,47,0.2986,0.390235354886853,"Ajax|Secondary|7d"
193,"Pickering","1d","Total",0,-117.96,-116.6,1.18701883608454,0.58,0.578287998798646,22,0.9605,0.218010602068372,"Pickering|Total|1d"
193,"Ajax","1d","Total",-6,-78.65,-81.77,1.3295358496879,0.63,0.630283039302375,17,0.8266,0.114956706163801,"Ajax|Total|1d"
193,"Pickering","3d","Total",-3,-384.28,-367.78,0.89483939786892,0.79,0.792090054559103,61,0.9952,0.374105692763194,"Pickering|Total|3d"
193,"Ajax","5d","Total",0,-85.55,-85.48,1.27454336788031,0.44,0.435407450926302,16,0.4527,0.307066388480802,"Ajax|Total|5d"
194,"Pickering","1d","Elementary",1,-113.82,-110.76,2.18315117555512,0.21,0.208373720078461,26,0.4252,0.391150284894564,"Pickering|Elementary|1d"
194,"Pickering","1d","Secondary",0,-145.18,-142.86,0.860800716298295,0.39,0.389701920665866,23,0.2138,-0.0165620692354532,"Pickering|Secondary|1d"
194,"Ajax","3d","Secondary",3,-251.37,-239.16,1.29541749760673,0.56,0.556831850590645,48,0.4835,0.264064557143323,"Ajax|Secondary|3d"
194,"Pickering","1d","Total",0,-109.38,-108.03,1.32386979564354,0.45,0.453892151989653,21,0.0938,0.311641743703173,"Pickering|Total|1d"
195,"Pickering","1d","Elementary",-1,-96.99,-97.78,1.28414448398593,0.69,0.687342840342818,20,0.5117,0.204697816083457,"Pickering|Elementary|1d"
195,"Ajax","5d","Elementary",-4,-140.16,-137.04,1.27746230533652,0.59,0.585055725866092,26,0.418,0.36706487605194,"Ajax|Elementary|5d"
195,"Pickering","1d","Secondary",1,-167.66,-163.4,1.03291187618035,0.24,0.236818241961625,29,0.4664,0.366515916855229,"Pickering|Secondary|1d"
195,"Ajax","3d","Secondary",5,-97.81,-98.93,0.644069115806429,0.63,0.633514675528233,15,0.8058,0.330204704723662,"Ajax|Secondary|3d"
195,"Ajax","5d","Secondary",-4,-187.66,-184.37,0.544337534560871,0.65,0.653585237005689,26,0.1134,0.232719971181549,"Ajax|Secondary|5d"
195,"Pickering","1d","Total",0,-111.25,-110.44,1.35685474702359,0.49,0.488082927034955,22,0.0813,0.245614029803782,"Pickering|Total|1d"
195,"Ajax","5d","Total",-4,-153.13,-149.93,0.994215797792203,0.64,0.635270835441397,26,0.6379,0.35804461798709,"Ajax|Total|5d"
196,"Pickering","1d","Elementary",0,-108.54,-106.6,1.76942493072191,0.49,0.493007794366532,22,0.6632,0.186381503576342,"Pickering|Elementary|1d"
196,"Ajax","3d","Elementary",-4,-96.08,-94.56,1.91274070657743,0.3,0.299597538470118,21,0.5972,0.38749877618929,"Ajax|Elementary|3d"
196,"Pickering","1d","Secondary",0,-146.04,-143.67,1.01417038732152,0.08,0.0785011924055167,24,0.8164,0.328157060968181,"Pickering|Secondary|1d"
196,"Ajax","3d","Secondary",5,-107.58,-105.62,1.47374480075835,0.41,0.406497855467491,22,0.4189,0.106702864706289,"Ajax|Secondary|3d"
196,"Pickering","1d","Total",0,-121.04,-119.02,1.25409039267857,0.52,0.518527768200842,22,0.7621,0.313537174897592,"Pickering|Total|1d"
196,"Ajax","3d","Total",5,-104.08,-102.06,1.73780561340829,0.42,0.42456966356983,22,0.3329,0.388786991063598,"Ajax|Total|3d"
197,"Pickering","1d","Elementary",-3,-56.75,-63.91,1.63891618452691,0.67,0.667341181324347,15,0.2142,0.127976375764038,"Pickering|Elementary|1d"
197,"Ajax","1d","Elementary",3,-69.41,-71.28,1.37243563355122,0.75,0.753760496593588,14,0.2787,-0.0674827846704708,"Ajax|Elementary|1d"
197,"Pickering","3d","Elementary",7,-333.14,-312.9,1.26624920836941,0.74,0.739551168920766,62,0.0874,0.376470404933703,"Pickering|Elementary|3d"
197,"Ajax","7d","Elementary",-4,-150.36,-150.37,0.495282830359959,0.85,0.846934000931349,22,0.5572,0.313558125922303,"Ajax|Elementary|7d"
197,"Pickering","1d","Secondary",1,-167.21,-163.21,0.886364161566493,0.35,0.348379853947038,28,0.0548,0.151537432032964,"Pickering|Secondary|1d"
197,"Ajax","1d","Secondary",-6,-95.78,-95.12,1.12298326499409,0.28,0.280553346815706,17,0.3838,0.272147611991909,"Ajax|Secondary|1d"
197,"Ajax","7d","Secondary",-1,-214.63,-214.81,0.112168028763332,0.81,0.812338226965018,22,0.2806,0.253503843089624,"Ajax|Secondary|7d"
197,"Pickering","1d","Total",-6,-103.41,-102.15,1.6421559627645,0.52,0.518335899970946,22,0.9065,0.231520259808642,"Pickering|Total|1d"
197,"Ajax","1d","Total",1,-78.2,-78.17,1.92836158050585,0.33,0.328849735670185,18,0.6991,0.372248811768144,"Ajax|Total|1d"
197,"Ajax","7d","Total",-4,-158.27,-157.89,0.427898715289729,0.82,0.815112909794877,22,0.8042,0.363428624233547,"Ajax|Total|7d"
198,"Pickering","1d","Elementary",-7,-98.46,-98.48,1.53987625567515,0.58,0.584942958105818,21,0.5431,0.137984277014855,"Pickering|Elementary|1d"
198,"Pickering","3d","Elementary",-6,-306.03,-289.42,1.5875527027372,0.62,0.615026560346537,61,0.6676,0.339796909490199,"Pickering|Elementary|3d"
198,"Ajax","3d","Elementary",-4,-132.64,-129.06,1.70545125517457,0.7,0.702097906006822,27,0.7384,0.397358575244386,"Ajax|Elementary|3d"
198,"Ajax","5d","Elementary",-7,-123.72,-130.25,0.291685061087107,0.93,0.927594713293708,17,0.4173,-0.209424883637976,"Ajax|Elementary|5d"
198,"Ajax","7d","Elementary",-2,-101.68,-103.58,0.665003275126896,0.92,0.918443841897644,16,0.2626,0.213487375369122,"Ajax|Elementary|7d"
198,"Pickering","1d","Secondary",1,-168.65,-164.47,1.02054065483038,0.24,0.241354576460729,29,0.1982,0.306832462383121,"Pickering|Secondary|1d"
198,"Ajax","5d","Secondary",2,-160.14,-164.96,0.140557473832187,0.83,0.82668448926245,18,0.4999,0.219236009336123,"Ajax|Secondary|5d"
198,"Ajax","7d","Secondary",-7,-113.22,-113.74,0.562435231776098,0.82,0.817188837483725,16,0.0648,0.292672304166745,"Ajax|Secondary|7d"
198,"Pickering","1d","Total",2,-112.04,-111.35,1.22805896094239,0.63,0.632767833904762,21,0.2845,0.298644313106515,"Pickering|Total|1d"
198,"Ajax","5d","Total",0,-134.07,-139.66,0.27314300538283,0.89,0.892127041858529,18,0.9981,-0.243868529217309,"Ajax|Total|5d"
198,"Ajax","7d","Total",-2,-107.79,-109.75,0.552090346974144,0.92,0.924488193795713,16,0.2038,0.0342804790413245,"Ajax|Total|7d"
199,"Pickering","1d","Elementary",-6,-99.24,-97.3,2.12176665372013,0.45,0.447090347931059,22,0.31,0.377975147663185,"Pickering|Elementary|1d"
199,"Ajax","1d","Elementary",1,-51.6,-56.37,1.98010358008901,0.6,0.600644882570814,14,0.9966,0.160212642307176,"Ajax|Elementary|1d"
199,"Ajax","3d","Elementary",-2,-101.15,-102.85,0.785448083595802,0.84,0.83855139335171,17,0.4439,0.105594631826774,"Ajax|Elementary|3d"
199,"Ajax","5d","Elementary",-4,-168.03,-165.79,0.818753298490454,0.84,0.841943728107312,30,0.3069,0.295038403503191,"Ajax|Elementary|5d"
199,"Ajax","7d","Elementary",-6,-207.71,-200.37,0.962881305467296,0.82,0.819583983765077,36,0.4833,0.374927675934166,"Ajax|Elementary|7d"
199,"Pickering","1d","Secondary",1,-164.93,-160.95,0.917951118844601,0.43,0.428465501146681,28,0.2316,0.381585448843318,"Pickering|Secondary|1d"
199,"Ajax","1d","Secondary",-1,-53.68,-57.31,1.17611496198717,0.34,0.342695508290808,11,0.5874,0.397854741771179,"Ajax|Secondary|1d"
199,"Ajax","3d","Secondary",-4,-103.23,-108.94,0.601625688518275,0.9,0.897110579563182,17,0.1616,-0.0972640646354576,"Ajax|Secondary|3d"
199,"Ajax","5d","Secondary",4,-198.9,-194.22,0.685381374359447,0.56,0.556517956542681,30,0.6429,0.304150662300407,"Ajax|Secondary|5d"
199,"Pickering","1d","Total",-5,-87.37,-87.22,1.33164917730282,0.41,0.407344561013739,17,0.7222,0.333998923483808,"Pickering|Total|1d"
199,"Ajax","1d","Total",1,-60.06,-62.22,1.68798110797227,0.55,0.547505731880403,14,0.797,0.37762050936492,"Ajax|Total|1d"
199,"Ajax","3d","Total",-2,-113.57,-114.49,0.580407687926114,0.88,0.884116543645613,17,0.3373,0.209814784523917,"Ajax|Total|3d"
199,"Ajax","5d","Total",-1,-179.99,-175.29,0.925486476383749,0.68,0.681732393747451,30,0.7522,0.251239271818991,"Ajax|Total|5d"
199,"Ajax","7d","Total",-6,-223.36,-216.04,0.766536918561862,0.83,0.833654113206001,36,0.519,0.382903476139891,"Ajax|Total|7d"
200,"Pickering","1d","Elementary",7,-110.73,-111.12,1.25162021442911,0.78,0.781790434068972,22,0.9318,0.343955589284456,"Pickering|Elementary|1d"
200,"Ajax","3d","Elementary",1,-79.15,-82.21,1.03699678364299,0.84,0.841424604297619,15,0.1683,0.0875220949679314,"Ajax|Elementary|3d"
200,"Pickering","1d","Secondary",1,-164.32,-160.49,1.01534851288237,0.3,0.299386161652755,28,0.4364,0.369673638146271,"Pickering|Secondary|1d"
200,"Pickering","7d","Secondary",-7,-609.65,-584.22,0.354023841646133,0.87,0.870466333497407,76,0.2232,0.324617611347865,"Pickering|Secondary|7d"
200,"Pickering","1d","Total",7,-120.42,-120.36,1.02911016826263,0.73,0.734518345069401,22,0.441,0.366855755378934,"Pickering|Total|1d"
200,"Ajax","3d","Total",0,-82.5,-85.47,0.97833475719434,0.78,0.782674108516681,15,0.9555,0.200970713355751,"Ajax|Total|3d"
201,"Pickering","1d","Elementary",6,-87.04,-85.79,2.03466637357166,0.43,0.429684840195044,20,0.9693,0.366691266089084,"Pickering|Elementary|1d"
201,"Pickering","3d","Elementary",7,-329.68,-310.91,1.38330257895983,0.71,0.710242453088496,62,0.2249,0.379281870997828,"Pickering|Elementary|3d"
201,"Pickering","1d","Secondary",1,-167.98,-163.6,0.963248723634376,0.34,0.342979389422256,29,0.4481,0.255114193410669,"Pickering|Secondary|1d"
201,"Ajax","5d","Secondary",1,-245.39,-238.23,0.691975553487424,0.66,0.663042053597795,37,0.698,0.26024264728058,"Ajax|Secondary|5d"
201,"Pickering","1d","Total",5,-76.36,-89.98,0.671407070843595,0.85,0.849923626134356,16,0.6002,0.194747953105118,"Pickering|Total|1d"
201,"Ajax","3d","Total",3,-241.23,-230.51,0.950163509823512,0.79,0.792697765002571,43,0.0612,0.364432076911771,"Ajax|Total|3d"
202,"Pickering","1d","Elementary",1,-127.32,-125.2,1.43894168348582,0.69,0.691177639693241,27,0.9713,0.123739103297956,"Pickering|Elementary|1d"
202,"Ajax","1d","Elementary",1,-59.13,-61.47,1.64542740278474,0.42,0.421230516183084,13,0.0659,-0.0694997986986488,"Ajax|Elementary|1d"
202,"Ajax","3d","Elementary",2,-172.64,-165.5,1.94132754487224,0.48,0.476550097288367,37,0.3217,0.368308107382775,"Ajax|Elementary|3d"
202,"Pickering","1d","Secondary",-6,-148.43,-145.8,0.840023567626883,0.5,0.502279353205109,24,0.4034,0.198002806184027,"Pickering|Secondary|1d"
202,"Ajax","1d","Secondary",1,-53.23,-55.69,1.50395809049495,0.52,0.521131711758596,13,0.1386,0.259983684016222,"Ajax|Secondary|1d"
202,"Pickering","1d","Total",1,-138.23,-135.49,1.27020675460851,0.62,0.616786357961952,27,0.6754,0.249958800078492,"Pickering|Total|1d"
202,"Ajax","1d","Total",1,-63.15,-65.81,1.31937937321699,0.4,0.399279157911578,13,0.5221,0.129074243635727,"Ajax|Total|1d"
202,"Ajax","3d","Total",3,-194.37,-186.94,1.39605975429144,0.56,0.5621563121185,37,0.2979,0.395342517274426,"Ajax|Total|3d"
203,"Pickering","1d","Elementary",-2,-91.34,-104.38,0.564286669869848,0.94,0.938181843866458,17,0.3559,0.162494499935974,"Pickering|Elementary|1d"
203,"Ajax","3d","Elementary",-5,-105.5,-104.83,1.04917963159569,0.6,0.598431146136925,19,0.8228,0.391154233926834,"Ajax|Elementary|3d"
203,"Pickering","1d","Secondary",1,-167.12,-163.15,1.09412295072463,0.15,0.152748545644664,29,0.0782,0.362251021778866,"Pickering|Secondary|1d"
203,"Ajax","3d","Secondary",2,-109.91,-108.93,1.12566762000364,0.53,0.532473030840202,19,0.088,0.354097863937316,"Ajax|Secondary|3d"
203,"Pickering","1d","Total",-1,-101.22,-100.5,1.36159158847733,0.39,0.391157041304976,20,0.331,0.299053941394995,"Pickering|Total|1d"
203,"Ajax","3d","Total",0,-105.15,-104.21,1.21250832406208,0.7,0.703653178852032,19,0.1344,0.359790862501792,"Ajax|Total|3d"
204,"Pickering","1d","Elementary",7,-93.55,-93.15,1.61301225746098,0.55,0.549885033233295,21,0.4322,0.385715591837356,"Pickering|Elementary|1d"
204,"Ajax","5d","Elementary",-4,-90.87,-101.21,0.286638333814143,0.95,0.948109318963997,13,0.6654,-0.199705168857547,"Ajax|Elementary|5d"
204,"Ajax","7d","Elementary",6,-175.37,-172.43,0.696400730901431,0.93,0.929981369522448,28,0.9468,0.120933809414901,"Ajax|Elementary|7d"
204,"Pickering","1d","Secondary",1,-161.94,-158.58,1.09700714946496,0.13,0.127117554598246,28,0.2798,0.3656158828907,"Pickering|Secondary|1d"
204,"Ajax","5d","Secondary",1,-121.41,-123.96,0.143436543478951,0.85,0.848693945570688,13,0.3089,0.208018398759251,"Ajax|Secondary|5d"
204,"Ajax","7d","Secondary",-7,-231.53,-226.9,0.443221991301947,0.92,0.919146358394721,33,0.47,0.125803332315251,"Ajax|Secondary|7d"
204,"Pickering","1d","Total",7,-103.84,-103.18,1.28655017573661,0.49,0.487093991536855,21,0.2035,0.334647274556668,"Pickering|Total|1d"
204,"Ajax","5d","Total",-4,-89.7,-105.46,0.222456610150618,0.93,0.93450521964019,13,0.2395,-0.237323934743686,"Ajax|Total|5d"
204,"Ajax","7d","Total",4,-186.46,-181.47,0.849856688309033,0.86,0.860202401985187,31,0.1569,0.396838334760083,"Ajax|Total|7d"
205,"Pickering","1d","Elementary",1,-139.18,-135.54,1.52045515083798,0.7,0.701163481028577,27,0.7859,0.244874601643155,"Pickering|Elementary|1d"
205,"Ajax","1d","Elementary",1,-80.48,-81.36,1.78062126877179,0.66,0.660154923514306,18,0.2842,0.0715771754421734,"Ajax|Elementary|1d"
205,"Ajax","3d","Elementary",6,-112.1,-111.59,1.06913076544169,0.72,0.718936667895487,20,0.3764,0.294857386111831,"Ajax|Elementary|3d"
205,"Pickering","1d","Secondary",0,-147.83,-145.47,0.840458035468851,0.39,0.39160026592364,24,0.2554,0.21606414105797,"Pickering|Secondary|1d"
205,"Ajax","1d","Secondary",6,-82.86,-83.51,0.866976900873502,0.72,0.715879602230645,14,0.2085,0.0681043070944437,"Ajax|Secondary|1d"
205,"Ajax","3d","Secondary",-4,-131.91,-135.79,0.658616620298878,0.86,0.856694332305631,23,0.9989,-0.0256907451023724,"Ajax|Secondary|3d"
205,"Ajax","5d","Secondary",-5,-368.31,-352.76,0.739485862505798,0.73,0.727150174866642,56,0.3525,0.399156442420976,"Ajax|Secondary|5d"
205,"Pickering","1d","Total",1,-150.1,-146.63,1.18115349310507,0.7,0.703623927677382,27,0.4002,0.241466411933627,"Pickering|Total|1d"
205,"Ajax","1d","Total",-6,-89.98,-89.95,1.28123652506691,0.61,0.614482038255505,17,0.154,-0.0144783334095025,"Ajax|Total|1d"
205,"Ajax","3d","Total",-3,-114.35,-114.85,1.12921399456191,0.7,0.695869091262725,22,0.231,0.333111769445036,"Ajax|Total|3d"
206,"Pickering","1d","Elementary",1,-120.4,-117.24,1.76027683039798,0.52,0.524144645157704,26,0.6033,0.262458719123987,"Pickering|Elementary|1d"
206,"Ajax","7d","Elementary",0,-220.29,-212.95,1.02039080053912,0.76,0.762105253059166,38,0.0736,-0.0465466948910854,"Ajax|Elementary|7d"
206,"Pickering","1d","Secondary",1,-163.09,-160.2,1.12598057823318,0.08,0.0779995546153376,28,0.2298,0.320689164217385,"Pickering|Secondary|1d"
206,"Ajax","5d","Secondary",0,-310.55,-299.69,0.666404911754878,0.71,0.70978795246859,46,0.1365,0.372465552576181,"Ajax|Secondary|5d"
206,"Ajax","7d","Secondary",-4,-285.72,-278.03,0.472596349609991,0.67,0.674547825685386,38,0.1221,0.345705704423286,"Ajax|Secondary|7d"
206,"Pickering","1d","Total",1,-132.09,-128.8,1.51037913275444,0.43,0.430302163840397,26,0.8458,0.321947928531574,"Pickering|Total|1d"
206,"Ajax","7d","Total",-1,-234.14,-226.04,0.808418619100247,0.79,0.791728865088282,38,0.0569,0.0285743619974541,"Ajax|Total|7d"
207,"Pickering","1d","Elementary",1,-123.52,-119.92,2.01478971992189,0.41,0.411808034516335,27,0.8371,0.38777810752888,"Pickering|Elementary|1d"
207,"Ajax","3d","Elementary",-5,-177.62,-171.05,1.5371758352528,0.59,0.589288969063074,35,0.6346,0.301950996465547,"Ajax|Elementary|3d"
207,"Ajax","7d","Elementary",-5,-205.19,-200.08,0.914917313803702,0.8,0.79877773307613,33,0.2019,0.398356166294394,"Ajax|Elementary|7d"
207,"Pickering","1d","Secondary",1,-164.91,-160.9,0.937457219112064,0.37,0.370831847280914,28,0.1351,0.230317756231259,"Pickering|Secondary|1d"
207,"Ajax","7d","Secondary",-6,-288.5,-283.05,0.192414078467388,0.93,0.931053492185591,32,0.8602,-0.06522356006891,"Ajax|Secondary|7d"
207,"Pickering","1d","Total",0,-110.42,-113.62,1.05888184843156,0.68,0.684157411580029,22,0.9418,0.2657918577646,"Pickering|Total|1d"
207,"Ajax","3d","Total",-6,-188.92,-183.28,1.22514306772348,0.5,0.503026776525235,34,0.2945,0.378686465021936,"Ajax|Total|3d"
207,"Ajax","7d","Total",-5,-219.87,-214.49,0.727829752259611,0.82,0.822738152752582,33,0.2707,0.394533495882672,"Ajax|Total|7d"
208,"Pickering","1d","Elementary",-7,-102.27,-104.68,1.04414826460444,0.78,0.784106674174428,20,0.9507,0.23687816199092,"Pickering|Elementary|1d"
208,"Ajax","3d","Elementary",-6,-122.48,-125.17,0.687149886241526,0.88,0.884158687967286,21,0.9919,0.096954415330933,"Ajax|Elementary|3d"
208,"Ajax","5d","Elementary",-3,-72.75,-82.53,0.562905304227234,0.86,0.861156710691281,13,0.5358,0.357022097048287,"Ajax|Elementary|5d"
208,"Ajax","7d","Elementary",-4,-104.37,-105.06,0.984552491666527,0.67,0.666254054191159,19,0.163,0.279270747103942,"Ajax|Elementary|7d"
208,"Pickering","1d","Secondary",1,-163.79,-160.37,1.06857911390742,0.21,0.205416017627977,28,0.5367,0.394781913437332,"Pickering|Secondary|1d"
208,"Ajax","3d","Secondary",0,-159.16,-156.65,0.660073486143406,0.56,0.557266486582533,24,0.33,0.334346285786194,"Ajax|Secondary|3d"
208,"Ajax","5d","Secondary",2,-97.19,-106.37,0.220869306027279,0.72,0.718144226412398,13,0.1613,0.114431012821657,"Ajax|Secondary|5d"
208,"Ajax","7d","Secondary",-5,-140.75,-140.67,0.346027303889848,0.78,0.775609729842667,18,0.3498,-0.0674180548643749,"Ajax|Secondary|7d"
208,"Pickering","1d","Total",-6,-114.61,-117.59,0.906132744621015,0.84,0.839005758979305,22,0.9726,0.26806718355788,"Pickering|Total|1d"
208,"Ajax","3d","Total",-6,-129.57,-132.43,0.58027473232944,0.88,0.882944548919053,21,0.9563,0.100090502760088,"Ajax|Total|3d"
208,"Ajax","5d","Total",1,-77.29,-87.36,0.459336716627104,0.91,0.907192748099792,13,0.769,0.320456658674302,"Ajax|Total|5d"
208,"Ajax","7d","Total",-4,-112.18,-112.81,0.808437652950926,0.68,0.679312257179655,19,0.3428,0.214787777145707,"Ajax|Total|7d"
209,"Pickering","1d","Elementary",-1,-95.51,-93.84,1.90557735258978,0.27,0.269522861508007,21,0.1335,0.251761480140129,"Pickering|Elementary|1d"
209,"Pickering","1d","Secondary",1,-164.02,-161.84,1.1506215781757,0,1.71284854121354e-05,28,0.3133,0.395838160570226,"Pickering|Secondary|1d"
209,"Ajax","3d","Secondary",-7,-244.54,-233.12,1.04487293544959,0.65,0.647956966553618,45,0.0628,0.245347154771448,"Ajax|Secondary|3d"
